group	colour	key	showSelected2	showSelected3	x
1	#00BFC4	1	33	prédiction	0.0670187026262283
1	#00BFC4	1	34	prédiction	0.0670187026262283
1	#00BFC4	1	35	prédiction	0.0670187026262283
1	#00BFC4	1	36	prédiction	0.0670187026262283
1	#00BFC4	1	37	prédiction	0.0670187026262283
1	#00BFC4	1	38	prédiction	0.0670187026262283
1	#00BFC4	1	39	prédiction	0.0670187026262283
1	#00BFC4	1	40	prédiction	0.0670187026262283
1	#00BFC4	1	0	prédiction	0.111805579159409
1	#00BFC4	1	1	prédiction	0.111805579159409
1	#00BFC4	1	2	prédiction	0.111805579159409
1	#00BFC4	1	3	prédiction	0.111805579159409
1	#00BFC4	1	4	prédiction	0.111805579159409
1	#00BFC4	1	5	prédiction	0.111805579159409
1	#00BFC4	1	6	prédiction	0.111805579159409
1	#00BFC4	1	7	prédiction	0.111805579159409
1	#00BFC4	1	8	prédiction	0.111805579159409
1	#00BFC4	1	9	prédiction	0.111805579159409
1	#00BFC4	1	10	prédiction	0.111805579159409
1	#00BFC4	1	11	prédiction	0.111805579159409
1	#00BFC4	1	12	prédiction	0.111805579159409
1	#00BFC4	1	13	prédiction	0.111805579159409
1	#00BFC4	1	14	prédiction	0.111805579159409
1	#00BFC4	1	15	prédiction	0.111805579159409
1	#00BFC4	1	16	prédiction	0.111805579159409
1	#00BFC4	1	17	prédiction	0.111805579159409
1	#00BFC4	1	18	prédiction	0.111805579159409
1	#00BFC4	1	19	prédiction	0.111805579159409
1	#00BFC4	1	20	prédiction	0.111805579159409
1	#00BFC4	1	21	prédiction	0.111805579159409
1	#00BFC4	1	22	prédiction	0.111805579159409
1	#00BFC4	1	23	prédiction	0.111805579159409
1	#00BFC4	1	24	prédiction	0.111805579159409
1	#00BFC4	1	25	prédiction	0.111805579159409
1	#00BFC4	1	26	prédiction	0.111805579159409
1	#00BFC4	1	27	prédiction	0.111805579159409
1	#00BFC4	1	28	prédiction	0.111805579159409
1	#00BFC4	1	29	prédiction	0.111805579159409
1	#00BFC4	1	30	prédiction	0.111805579159409
1	#00BFC4	1	31	prédiction	0.111805579159409
1	#00BFC4	1	32	prédiction	0.111805579159409
1	#00BFC4	1	33	prédiction	0.111805579159409
1	#00BFC4	1	34	prédiction	0.111805579159409
1	#00BFC4	1	35	prédiction	0.111805579159409
1	#00BFC4	1	36	prédiction	0.111805579159409
1	#00BFC4	1	37	prédiction	0.111805579159409
1	#00BFC4	1	38	prédiction	0.111805579159409
1	#00BFC4	1	39	prédiction	0.111805579159409
1	#00BFC4	1	40	prédiction	0.111805579159409
1	#00BFC4	1	0	prédiction	0.156166343484074
1	#00BFC4	1	1	prédiction	0.156166343484074
1	#00BFC4	1	2	prédiction	0.156166343484074
1	#00BFC4	1	3	prédiction	0.156166343484074
1	#00BFC4	1	4	prédiction	0.156166343484074
1	#00BFC4	1	5	prédiction	0.156166343484074
1	#00BFC4	1	6	prédiction	0.156166343484074
1	#00BFC4	1	7	prédiction	0.156166343484074
1	#00BFC4	1	8	prédiction	0.156166343484074
1	#00BFC4	1	9	prédiction	0.156166343484074
1	#00BFC4	1	10	prédiction	0.156166343484074
1	#00BFC4	1	11	prédiction	0.156166343484074
1	#00BFC4	1	12	prédiction	0.156166343484074
1	#00BFC4	1	13	prédiction	0.156166343484074
1	#00BFC4	1	14	prédiction	0.156166343484074
1	#00BFC4	1	15	prédiction	0.156166343484074
1	#00BFC4	1	16	prédiction	0.156166343484074
1	#00BFC4	1	17	prédiction	0.156166343484074
1	#00BFC4	1	18	prédiction	0.156166343484074
1	#00BFC4	1	19	prédiction	0.156166343484074
1	#00BFC4	1	20	prédiction	0.156166343484074
1	#00BFC4	1	21	prédiction	0.156166343484074
1	#00BFC4	1	22	prédiction	0.156166343484074
1	#00BFC4	1	23	prédiction	0.156166343484074
1	#00BFC4	1	24	prédiction	0.156166343484074
1	#00BFC4	1	25	prédiction	0.156166343484074
1	#00BFC4	1	26	prédiction	0.156166343484074
1	#00BFC4	1	27	prédiction	0.156166343484074
1	#00BFC4	1	28	prédiction	0.156166343484074
1	#00BFC4	1	29	prédiction	0.156166343484074
1	#00BFC4	1	30	prédiction	0.156166343484074
1	#00BFC4	1	31	prédiction	0.156166343484074
1	#00BFC4	1	32	prédiction	0.156166343484074
1	#00BFC4	1	33	prédiction	0.156166343484074
1	#00BFC4	1	34	prédiction	0.156166343484074
1	#00BFC4	1	35	prédiction	0.156166343484074
1	#00BFC4	1	36	prédiction	0.156166343484074
1	#00BFC4	1	37	prédiction	0.156166343484074
1	#00BFC4	1	38	prédiction	0.156166343484074
1	#00BFC4	1	39	prédiction	0.156166343484074
1	#00BFC4	1	40	prédiction	0.156166343484074
1	#00BFC4	1	0	prédiction	0.177783616818488
1	#00BFC4	1	1	prédiction	0.177783616818488
1	#00BFC4	1	2	prédiction	0.177783616818488
1	#00BFC4	1	3	prédiction	0.177783616818488
1	#00BFC4	1	4	prédiction	0.177783616818488
1	#00BFC4	1	5	prédiction	0.177783616818488
1	#00BFC4	1	6	prédiction	0.177783616818488
1	#00BFC4	1	7	prédiction	0.177783616818488
1	#00BFC4	1	8	prédiction	0.177783616818488
1	#00BFC4	1	9	prédiction	0.177783616818488
1	#00BFC4	1	10	prédiction	0.177783616818488
1	#00BFC4	1	11	prédiction	0.177783616818488
1	#00BFC4	1	12	prédiction	0.177783616818488
1	#00BFC4	1	13	prédiction	0.177783616818488
1	#00BFC4	1	14	prédiction	0.177783616818488
1	#00BFC4	1	15	prédiction	0.177783616818488
1	#00BFC4	1	16	prédiction	0.177783616818488
1	#00BFC4	1	17	prédiction	0.177783616818488
1	#00BFC4	1	18	prédiction	0.177783616818488
1	#00BFC4	1	19	prédiction	0.177783616818488
1	#00BFC4	1	20	prédiction	0.177783616818488
1	#00BFC4	1	21	prédiction	0.177783616818488
1	#00BFC4	1	22	prédiction	0.177783616818488
1	#00BFC4	1	23	prédiction	0.177783616818488
1	#00BFC4	1	24	prédiction	0.177783616818488
1	#00BFC4	1	25	prédiction	0.177783616818488
1	#00BFC4	1	26	prédiction	0.177783616818488
1	#00BFC4	1	27	prédiction	0.177783616818488
1	#00BFC4	1	28	prédiction	0.177783616818488
1	#00BFC4	1	29	prédiction	0.177783616818488
1	#00BFC4	1	30	prédiction	0.177783616818488
1	#00BFC4	1	31	prédiction	0.177783616818488
1	#00BFC4	1	32	prédiction	0.177783616818488
1	#00BFC4	1	33	prédiction	0.177783616818488
1	#00BFC4	1	34	prédiction	0.177783616818488
1	#00BFC4	1	35	prédiction	0.177783616818488
1	#00BFC4	1	36	prédiction	0.177783616818488
1	#00BFC4	1	37	prédiction	0.177783616818488
1	#00BFC4	1	38	prédiction	0.177783616818488
1	#00BFC4	1	39	prédiction	0.177783616818488
1	#00BFC4	1	40	prédiction	0.177783616818488
1	#00BFC4	1	0	prédiction	0.178317481186241
1	#00BFC4	1	1	prédiction	0.178317481186241
1	#00BFC4	1	2	prédiction	0.178317481186241
1	#00BFC4	1	3	prédiction	0.178317481186241
1	#00BFC4	1	4	prédiction	0.178317481186241
1	#00BFC4	1	5	prédiction	0.178317481186241
1	#00BFC4	1	6	prédiction	0.178317481186241
1	#00BFC4	1	7	prédiction	0.178317481186241
1	#00BFC4	1	8	prédiction	0.178317481186241
1	#00BFC4	1	9	prédiction	0.178317481186241
1	#00BFC4	1	10	prédiction	0.178317481186241
1	#00BFC4	1	11	prédiction	0.178317481186241
1	#00BFC4	1	12	prédiction	0.178317481186241
1	#00BFC4	1	13	prédiction	0.178317481186241
1	#00BFC4	1	14	prédiction	0.178317481186241
1	#00BFC4	1	15	prédiction	0.178317481186241
1	#00BFC4	1	16	prédiction	0.178317481186241
1	#00BFC4	1	17	prédiction	0.178317481186241
1	#00BFC4	1	18	prédiction	0.178317481186241
1	#00BFC4	1	19	prédiction	0.178317481186241
1	#00BFC4	1	20	prédiction	0.178317481186241
1	#00BFC4	1	21	prédiction	0.178317481186241
1	#00BFC4	1	22	prédiction	0.178317481186241
1	#00BFC4	1	23	prédiction	0.178317481186241
1	#00BFC4	1	24	prédiction	0.178317481186241
1	#00BFC4	1	25	prédiction	0.178317481186241
1	#00BFC4	1	26	prédiction	0.178317481186241
1	#00BFC4	1	27	prédiction	0.178317481186241
1	#00BFC4	1	28	prédiction	0.178317481186241
1	#00BFC4	1	29	prédiction	0.178317481186241
1	#00BFC4	1	30	prédiction	0.178317481186241
1	#00BFC4	1	31	prédiction	0.178317481186241
1	#00BFC4	1	32	prédiction	0.178317481186241
1	#00BFC4	1	33	prédiction	0.178317481186241
1	#00BFC4	1	34	prédiction	0.178317481186241
1	#00BFC4	1	35	prédiction	0.178317481186241
1	#00BFC4	1	36	prédiction	0.178317481186241
1	#00BFC4	1	37	prédiction	0.178317481186241
1	#00BFC4	1	38	prédiction	0.178317481186241
1	#00BFC4	1	39	prédiction	0.178317481186241
1	#00BFC4	1	40	prédiction	0.178317481186241
1	#00BFC4	1	0	prédiction	0.285879522096366
1	#00BFC4	1	1	prédiction	0.285879522096366
1	#00BFC4	1	2	prédiction	0.285879522096366
1	#00BFC4	1	3	prédiction	0.285879522096366
1	#00BFC4	1	4	prédiction	0.285879522096366
1	#00BFC4	1	5	prédiction	0.285879522096366
1	#00BFC4	1	6	prédiction	0.285879522096366
1	#00BFC4	1	7	prédiction	0.285879522096366
1	#00BFC4	1	8	prédiction	0.285879522096366
1	#00BFC4	1	9	prédiction	0.285879522096366
1	#00BFC4	1	10	prédiction	0.285879522096366
1	#00BFC4	1	11	prédiction	0.285879522096366
1	#00BFC4	1	12	prédiction	0.285879522096366
1	#00BFC4	1	13	prédiction	0.285879522096366
1	#00BFC4	1	14	prédiction	0.285879522096366
1	#00BFC4	1	15	prédiction	0.285879522096366
1	#00BFC4	1	16	prédiction	0.285879522096366
1	#00BFC4	1	17	prédiction	0.285879522096366
1	#00BFC4	1	18	prédiction	0.285879522096366
1	#00BFC4	1	19	prédiction	0.285879522096366
1	#00BFC4	1	20	prédiction	0.285879522096366
1	#00BFC4	1	21	prédiction	0.285879522096366
1	#00BFC4	1	22	prédiction	0.285879522096366
1	#00BFC4	1	23	prédiction	0.285879522096366
1	#00BFC4	1	24	prédiction	0.285879522096366
1	#00BFC4	1	25	prédiction	0.285879522096366
1	#00BFC4	1	26	prédiction	0.285879522096366
1	#00BFC4	1	27	prédiction	0.285879522096366
1	#00BFC4	1	28	prédiction	0.285879522096366
1	#00BFC4	1	29	prédiction	0.285879522096366
1	#00BFC4	1	30	prédiction	0.285879522096366
1	#00BFC4	1	31	prédiction	0.285879522096366
1	#00BFC4	1	32	prédiction	0.285879522096366
1	#00BFC4	1	33	prédiction	0.285879522096366
1	#00BFC4	1	34	prédiction	0.285879522096366
1	#00BFC4	1	35	prédiction	0.285879522096366
1	#00BFC4	1	36	prédiction	0.285879522096366
1	#00BFC4	1	37	prédiction	0.285879522096366
1	#00BFC4	1	38	prédiction	0.285879522096366
1	#00BFC4	1	39	prédiction	0.285879522096366
1	#00BFC4	1	40	prédiction	0.285879522096366
1	#00BFC4	1	0	prédiction	0.318217869848013
1	#00BFC4	1	1	prédiction	0.318217869848013
1	#00BFC4	1	2	prédiction	0.318217869848013
1	#00BFC4	1	3	prédiction	0.318217869848013
1	#00BFC4	1	4	prédiction	0.318217869848013
1	#00BFC4	1	5	prédiction	0.318217869848013
1	#00BFC4	1	6	prédiction	0.318217869848013
1	#00BFC4	1	7	prédiction	0.318217869848013
1	#00BFC4	1	8	prédiction	0.318217869848013
1	#00BFC4	1	9	prédiction	0.318217869848013
1	#00BFC4	1	10	prédiction	0.318217869848013
1	#00BFC4	1	11	prédiction	0.318217869848013
1	#00BFC4	1	12	prédiction	0.318217869848013
1	#00BFC4	1	13	prédiction	0.318217869848013
1	#00BFC4	1	14	prédiction	0.318217869848013
1	#00BFC4	1	15	prédiction	0.318217869848013
1	#00BFC4	1	16	prédiction	0.318217869848013
1	#00BFC4	1	17	prédiction	0.318217869848013
1	#00BFC4	1	18	prédiction	0.318217869848013
1	#00BFC4	1	19	prédiction	0.318217869848013
1	#00BFC4	1	20	prédiction	0.318217869848013
1	#00BFC4	1	21	prédiction	0.318217869848013
1	#00BFC4	1	22	prédiction	0.318217869848013
1	#00BFC4	1	23	prédiction	0.318217869848013
1	#00BFC4	1	24	prédiction	0.318217869848013
1	#00BFC4	1	25	prédiction	0.318217869848013
1	#00BFC4	1	26	prédiction	0.318217869848013
1	#00BFC4	1	27	prédiction	0.318217869848013
1	#00BFC4	1	28	prédiction	0.318217869848013
1	#00BFC4	1	29	prédiction	0.318217869848013
1	#00BFC4	1	30	prédiction	0.318217869848013
1	#00BFC4	1	31	prédiction	0.318217869848013
1	#00BFC4	1	32	prédiction	0.318217869848013
1	#00BFC4	1	33	prédiction	0.318217869848013
1	#00BFC4	1	34	prédiction	0.318217869848013
1	#00BFC4	1	35	prédiction	0.318217869848013
1	#00BFC4	1	36	prédiction	0.318217869848013
1	#00BFC4	1	37	prédiction	0.318217869848013
1	#00BFC4	1	38	prédiction	0.318217869848013
1	#00BFC4	1	39	prédiction	0.318217869848013
1	#00BFC4	1	40	prédiction	0.318217869848013
1	#00BFC4	1	0	prédiction	0.342957233078778
1	#00BFC4	1	1	prédiction	0.342957233078778
1	#00BFC4	1	2	prédiction	0.342957233078778
1	#00BFC4	1	3	prédiction	0.342957233078778
1	#00BFC4	1	4	prédiction	0.342957233078778
1	#00BFC4	1	5	prédiction	0.342957233078778
1	#00BFC4	1	6	prédiction	0.342957233078778
1	#00BFC4	1	7	prédiction	0.342957233078778
1	#00BFC4	1	8	prédiction	0.342957233078778
1	#00BFC4	1	9	prédiction	0.342957233078778
1	#00BFC4	1	10	prédiction	0.342957233078778
1	#00BFC4	1	11	prédiction	0.342957233078778
1	#00BFC4	1	12	prédiction	0.342957233078778
1	#00BFC4	1	13	prédiction	0.342957233078778
1	#00BFC4	1	14	prédiction	0.342957233078778
1	#00BFC4	1	15	prédiction	0.342957233078778
1	#00BFC4	1	16	prédiction	0.342957233078778
1	#00BFC4	1	17	prédiction	0.342957233078778
1	#00BFC4	1	18	prédiction	0.342957233078778
1	#00BFC4	1	19	prédiction	0.342957233078778
1	#00BFC4	1	20	prédiction	0.342957233078778
1	#00BFC4	1	21	prédiction	0.342957233078778
1	#00BFC4	1	22	prédiction	0.342957233078778
1	#00BFC4	1	23	prédiction	0.342957233078778
1	#00BFC4	1	24	prédiction	0.342957233078778
1	#00BFC4	1	25	prédiction	0.342957233078778
1	#00BFC4	1	26	prédiction	0.342957233078778
1	#00BFC4	1	27	prédiction	0.342957233078778
1	#00BFC4	1	28	prédiction	0.342957233078778
1	#00BFC4	1	29	prédiction	0.342957233078778
1	#00BFC4	1	30	prédiction	0.342957233078778
1	#00BFC4	1	31	prédiction	0.342957233078778
1	#00BFC4	1	32	prédiction	0.342957233078778
1	#00BFC4	1	33	prédiction	0.342957233078778
1	#00BFC4	1	34	prédiction	0.342957233078778
1	#00BFC4	1	35	prédiction	0.342957233078778
1	#00BFC4	1	36	prédiction	0.342957233078778
1	#00BFC4	1	37	prédiction	0.342957233078778
1	#00BFC4	1	38	prédiction	0.342957233078778
1	#00BFC4	1	39	prédiction	0.342957233078778
1	#00BFC4	1	40	prédiction	0.342957233078778
1	#00BFC4	1	0	prédiction	0.365404488053173
1	#00BFC4	1	1	prédiction	0.365404488053173
1	#00BFC4	1	2	prédiction	0.365404488053173
1	#00BFC4	1	3	prédiction	0.365404488053173
1	#00BFC4	1	4	prédiction	0.365404488053173
1	#00BFC4	1	5	prédiction	0.365404488053173
1	#00BFC4	1	6	prédiction	0.365404488053173
1	#00BFC4	1	7	prédiction	0.365404488053173
1	#00BFC4	1	8	prédiction	0.365404488053173
1	#00BFC4	1	9	prédiction	0.365404488053173
1	#00BFC4	1	10	prédiction	0.365404488053173
1	#00BFC4	1	11	prédiction	0.365404488053173
1	#00BFC4	1	12	prédiction	0.365404488053173
1	#00BFC4	1	13	prédiction	0.365404488053173
1	#00BFC4	1	14	prédiction	0.365404488053173
1	#00BFC4	1	15	prédiction	0.365404488053173
1	#00BFC4	1	16	prédiction	0.365404488053173
1	#00BFC4	1	17	prédiction	0.365404488053173
1	#00BFC4	1	18	prédiction	0.365404488053173
1	#00BFC4	1	19	prédiction	0.365404488053173
1	#00BFC4	1	20	prédiction	0.365404488053173
1	#00BFC4	1	21	prédiction	0.365404488053173
1	#00BFC4	1	22	prédiction	0.365404488053173
1	#00BFC4	1	23	prédiction	0.365404488053173
1	#00BFC4	1	24	prédiction	0.365404488053173
1	#00BFC4	1	25	prédiction	0.365404488053173
1	#00BFC4	1	26	prédiction	0.365404488053173
1	#00BFC4	1	27	prédiction	0.365404488053173
1	#00BFC4	1	28	prédiction	0.365404488053173
1	#00BFC4	1	29	prédiction	0.365404488053173
1	#00BFC4	1	30	prédiction	0.365404488053173
1	#00BFC4	1	31	prédiction	0.365404488053173
1	#00BFC4	1	32	prédiction	0.365404488053173
1	#00BFC4	1	33	prédiction	0.365404488053173
1	#00BFC4	1	34	prédiction	0.365404488053173
1	#00BFC4	1	35	prédiction	0.365404488053173
1	#00BFC4	1	36	prédiction	0.365404488053173
1	#00BFC4	1	37	prédiction	0.365404488053173
1	#00BFC4	1	38	prédiction	0.365404488053173
1	#00BFC4	1	39	prédiction	0.365404488053173
1	#00BFC4	1	40	prédiction	0.365404488053173
1	#00BFC4	1	0	prédiction	0.437120180111378
1	#00BFC4	1	1	prédiction	0.437120180111378
1	#00BFC4	1	2	prédiction	0.437120180111378
1	#00BFC4	1	3	prédiction	0.437120180111378
1	#00BFC4	1	4	prédiction	0.437120180111378
1	#00BFC4	1	5	prédiction	0.437120180111378
1	#00BFC4	1	6	prédiction	0.437120180111378
1	#00BFC4	1	7	prédiction	0.437120180111378
1	#00BFC4	1	8	prédiction	0.437120180111378
1	#00BFC4	1	9	prédiction	0.437120180111378
1	#00BFC4	1	10	prédiction	0.437120180111378
1	#00BFC4	1	11	prédiction	0.437120180111378
1	#00BFC4	1	12	prédiction	0.437120180111378
1	#00BFC4	1	13	prédiction	0.437120180111378
1	#00BFC4	1	14	prédiction	0.437120180111378
1	#00BFC4	1	15	prédiction	0.437120180111378
1	#00BFC4	1	16	prédiction	0.437120180111378
1	#00BFC4	1	17	prédiction	0.437120180111378
1	#00BFC4	1	18	prédiction	0.437120180111378
1	#00BFC4	1	19	prédiction	0.437120180111378
1	#00BFC4	1	20	prédiction	0.437120180111378
1	#00BFC4	1	21	prédiction	0.437120180111378
1	#00BFC4	1	22	prédiction	0.437120180111378
1	#00BFC4	1	23	prédiction	0.437120180111378
1	#00BFC4	1	24	prédiction	0.437120180111378
1	#00BFC4	1	25	prédiction	0.437120180111378
1	#00BFC4	1	26	prédiction	0.437120180111378
1	#00BFC4	1	27	prédiction	0.437120180111378
1	#00BFC4	1	28	prédiction	0.437120180111378
1	#00BFC4	1	29	prédiction	0.437120180111378
1	#00BFC4	1	30	prédiction	0.437120180111378
1	#00BFC4	1	31	prédiction	0.437120180111378
1	#00BFC4	1	32	prédiction	0.437120180111378
1	#00BFC4	1	33	prédiction	0.437120180111378
1	#00BFC4	1	34	prédiction	0.437120180111378
1	#00BFC4	1	35	prédiction	0.437120180111378
1	#00BFC4	1	36	prédiction	0.437120180111378
1	#00BFC4	1	37	prédiction	0.437120180111378
1	#00BFC4	1	38	prédiction	0.437120180111378
1	#00BFC4	1	39	prédiction	0.437120180111378
1	#00BFC4	1	40	prédiction	0.437120180111378
1	#00BFC4	1	0	prédiction	0.449233189690858
1	#00BFC4	1	1	prédiction	0.449233189690858
1	#00BFC4	1	2	prédiction	0.449233189690858
1	#00BFC4	1	3	prédiction	0.449233189690858
1	#00BFC4	1	4	prédiction	0.449233189690858
1	#00BFC4	1	5	prédiction	0.449233189690858
1	#00BFC4	1	6	prédiction	0.449233189690858
1	#00BFC4	1	7	prédiction	0.449233189690858
1	#00BFC4	1	8	prédiction	0.449233189690858
1	#00BFC4	1	9	prédiction	0.449233189690858
1	#00BFC4	1	10	prédiction	0.449233189690858
1	#00BFC4	1	11	prédiction	0.449233189690858
1	#00BFC4	1	12	prédiction	0.449233189690858
1	#00BFC4	1	13	prédiction	0.449233189690858
1	#00BFC4	1	14	prédiction	0.449233189690858
1	#00BFC4	1	15	prédiction	0.449233189690858
1	#00BFC4	1	16	prédiction	0.449233189690858
1	#00BFC4	1	17	prédiction	0.449233189690858
1	#00BFC4	1	18	prédiction	0.449233189690858
1	#00BFC4	1	19	prédiction	0.449233189690858
1	#00BFC4	1	20	prédiction	0.449233189690858
1	#00BFC4	1	21	prédiction	0.449233189690858
1	#00BFC4	1	22	prédiction	0.449233189690858
1	#00BFC4	1	23	prédiction	0.449233189690858
1	#00BFC4	1	24	prédiction	0.449233189690858
1	#00BFC4	1	25	prédiction	0.449233189690858
1	#00BFC4	1	26	prédiction	0.449233189690858
1	#00BFC4	1	27	prédiction	0.449233189690858
1	#00BFC4	1	28	prédiction	0.449233189690858
1	#00BFC4	1	29	prédiction	0.449233189690858
1	#00BFC4	1	30	prédiction	0.449233189690858
1	#00BFC4	1	31	prédiction	0.449233189690858
1	#00BFC4	1	32	prédiction	0.449233189690858
1	#00BFC4	1	33	prédiction	0.449233189690858
1	#00BFC4	1	34	prédiction	0.449233189690858
1	#00BFC4	1	35	prédiction	0.449233189690858
1	#00BFC4	1	36	prédiction	0.449233189690858
1	#00BFC4	1	37	prédiction	0.449233189690858
1	#00BFC4	1	38	prédiction	0.449233189690858
1	#00BFC4	1	39	prédiction	0.449233189690858
1	#00BFC4	1	40	prédiction	0.449233189690858
1	#00BFC4	1	0	prédiction	0.543438952881843
1	#00BFC4	1	1	prédiction	0.543438952881843
1	#00BFC4	1	2	prédiction	0.543438952881843
1	#00BFC4	1	3	prédiction	0.543438952881843
1	#00BFC4	1	4	prédiction	0.543438952881843
1	#00BFC4	1	5	prédiction	0.543438952881843
1	#00BFC4	1	6	prédiction	0.543438952881843
1	#00BFC4	1	7	prédiction	0.543438952881843
1	#00BFC4	1	8	prédiction	0.543438952881843
1	#00BFC4	1	9	prédiction	0.543438952881843
1	#00BFC4	1	10	prédiction	0.543438952881843
1	#00BFC4	1	11	prédiction	0.543438952881843
1	#00BFC4	1	12	prédiction	0.543438952881843
1	#00BFC4	1	13	prédiction	0.543438952881843
1	#00BFC4	1	14	prédiction	0.543438952881843
1	#00BFC4	1	15	prédiction	0.543438952881843
1	#00BFC4	1	16	prédiction	0.543438952881843
1	#00BFC4	1	17	prédiction	0.543438952881843
1	#00BFC4	1	18	prédiction	0.543438952881843
1	#00BFC4	1	19	prédiction	0.543438952881843
1	#00BFC4	1	20	prédiction	0.543438952881843
1	#00BFC4	1	21	prédiction	0.543438952881843
1	#00BFC4	1	22	prédiction	0.543438952881843
1	#00BFC4	1	23	prédiction	0.543438952881843
1	#00BFC4	1	24	prédiction	0.543438952881843
1	#00BFC4	1	25	prédiction	0.543438952881843
1	#00BFC4	1	26	prédiction	0.543438952881843
1	#00BFC4	1	27	prédiction	0.543438952881843
1	#00BFC4	1	28	prédiction	0.543438952881843
1	#00BFC4	1	29	prédiction	0.543438952881843
1	#00BFC4	1	30	prédiction	0.543438952881843
1	#00BFC4	1	31	prédiction	0.543438952881843
1	#00BFC4	1	32	prédiction	0.543438952881843
1	#00BFC4	1	33	prédiction	0.543438952881843
1	#00BFC4	1	34	prédiction	0.543438952881843
1	#00BFC4	1	35	prédiction	0.543438952881843
1	#00BFC4	1	36	prédiction	0.543438952881843
1	#00BFC4	1	37	prédiction	0.543438952881843
1	#00BFC4	1	38	prédiction	0.543438952881843
1	#00BFC4	1	39	prédiction	0.543438952881843
1	#00BFC4	1	40	prédiction	0.543438952881843
1	#00BFC4	1	0	prédiction	0.574271977879107
1	#00BFC4	1	1	prédiction	0.574271977879107
1	#00BFC4	1	2	prédiction	0.574271977879107
1	#00BFC4	1	3	prédiction	0.574271977879107
1	#00BFC4	1	4	prédiction	0.574271977879107
1	#00BFC4	1	5	prédiction	0.574271977879107
1	#00BFC4	1	6	prédiction	0.574271977879107
1	#00BFC4	1	7	prédiction	0.574271977879107
1	#00BFC4	1	8	prédiction	0.574271977879107
1	#00BFC4	1	9	prédiction	0.574271977879107
1	#00BFC4	1	10	prédiction	0.574271977879107
1	#00BFC4	1	11	prédiction	0.574271977879107
1	#00BFC4	1	12	prédiction	0.574271977879107
1	#00BFC4	1	13	prédiction	0.574271977879107
1	#00BFC4	1	14	prédiction	0.574271977879107
1	#00BFC4	1	15	prédiction	0.574271977879107
1	#00BFC4	1	16	prédiction	0.574271977879107
1	#00BFC4	1	17	prédiction	0.574271977879107
1	#00BFC4	1	18	prédiction	0.574271977879107
1	#00BFC4	1	19	prédiction	0.574271977879107
1	#00BFC4	1	20	prédiction	0.574271977879107
1	#00BFC4	1	21	prédiction	0.574271977879107
1	#00BFC4	1	22	prédiction	0.574271977879107
1	#00BFC4	1	23	prédiction	0.574271977879107
1	#00BFC4	1	24	prédiction	0.574271977879107
1	#00BFC4	1	25	prédiction	0.574271977879107
1	#00BFC4	1	26	prédiction	0.574271977879107
1	#00BFC4	1	27	prédiction	0.574271977879107
1	#00BFC4	1	28	prédiction	0.574271977879107
1	#00BFC4	1	29	prédiction	0.574271977879107
1	#00BFC4	1	30	prédiction	0.574271977879107
1	#00BFC4	1	31	prédiction	0.574271977879107
1	#00BFC4	1	32	prédiction	0.574271977879107
1	#00BFC4	1	33	prédiction	0.574271977879107
1	#00BFC4	1	34	prédiction	0.574271977879107
1	#00BFC4	1	35	prédiction	0.574271977879107
1	#00BFC4	1	36	prédiction	0.574271977879107
1	#00BFC4	1	37	prédiction	0.574271977879107
1	#00BFC4	1	38	prédiction	0.574271977879107
1	#00BFC4	1	39	prédiction	0.574271977879107
1	#00BFC4	1	40	prédiction	0.574271977879107
1	#00BFC4	1	0	prédiction	0.588554534129798
1	#00BFC4	1	1	prédiction	0.588554534129798
1	#00BFC4	1	2	prédiction	0.588554534129798
1	#00BFC4	1	3	prédiction	0.588554534129798
1	#00BFC4	1	4	prédiction	0.588554534129798
1	#00BFC4	1	5	prédiction	0.588554534129798
1	#00BFC4	1	6	prédiction	0.588554534129798
1	#00BFC4	1	7	prédiction	0.588554534129798
1	#00BFC4	1	8	prédiction	0.588554534129798
1	#00BFC4	1	9	prédiction	0.588554534129798
1	#00BFC4	1	10	prédiction	0.588554534129798
1	#00BFC4	1	11	prédiction	0.588554534129798
1	#00BFC4	1	12	prédiction	0.588554534129798
1	#00BFC4	1	13	prédiction	0.588554534129798
1	#00BFC4	1	14	prédiction	0.588554534129798
1	#00BFC4	1	15	prédiction	0.588554534129798
1	#00BFC4	1	16	prédiction	0.588554534129798
1	#00BFC4	1	17	prédiction	0.588554534129798
1	#00BFC4	1	18	prédiction	0.588554534129798
1	#00BFC4	1	19	prédiction	0.588554534129798
1	#00BFC4	1	20	prédiction	0.588554534129798
1	#00BFC4	1	21	prédiction	0.588554534129798
1	#00BFC4	1	22	prédiction	0.588554534129798
1	#00BFC4	1	23	prédiction	0.588554534129798
1	#00BFC4	1	24	prédiction	0.588554534129798
1	#00BFC4	1	25	prédiction	0.588554534129798
1	#00BFC4	1	26	prédiction	0.588554534129798
1	#00BFC4	1	27	prédiction	0.588554534129798
1	#00BFC4	1	28	prédiction	0.588554534129798
1	#00BFC4	1	29	prédiction	0.588554534129798
1	#00BFC4	1	30	prédiction	0.588554534129798
1	#00BFC4	1	31	prédiction	0.588554534129798
1	#00BFC4	1	32	prédiction	0.588554534129798
1	#00BFC4	1	33	prédiction	0.588554534129798
1	#00BFC4	1	34	prédiction	0.588554534129798
1	#00BFC4	1	35	prédiction	0.588554534129798
1	#00BFC4	1	36	prédiction	0.588554534129798
